Product Url,Product Name,Brand,Product ID,Price,Rating,Number of Reviews,Parent Category,Sub Category,Sales Rank(in parent category),Sales Rank(in sub category),Release Date,Country of Origin,Purchased in Last Month
https://www.amazon.com/High-Waisted-Leggings-Women-Athletic/dp/B0D3LB9VPW/ref=zg_bs_g_fashion_d_sccl_2/135-4977875-3732765?psc=1,High Waisted Leggings for Women - Tummy Control Yoga Pants for Workout Running Athletic Women's Leggings Plus Size,YUDSUD,B0D3LB9VPW,6.78,4.3,4310.0,"Clothing, Shoes & Jewelry",Women's Shapewear Leggings,52.0,1.0,"May 8, 2024",,2000.0
https://www.amazon.com/Comfort-Colors-Adult-Sleeve-1717/dp/B07M8NV1ZJ/ref=zg_bs_g_fashion_d_sccl_3/135-4977875-3732765?psc=1,"Comfort Colors Unisex-Adult Short Sleeve Tee, Style G1717",Comfort Colors,B07M8NV1ZJ,9.99,4.5,18125.0,"Clothing, Shoes & Jewelry",Men's T-Shirts,53.0,4.0,"July 4, 2024",,2000.0
https://www.amazon.com/SINOPHANT-High-Waisted-Leggings-Women/dp/B0CKZ4ZWYG/ref=zg_bs_g_fashion_d_sccl_4/135-4977875-3732765?psc=1,"SINOPHANT High Waisted Leggings with Pockets Women, Full Length Capri Buttery Soft Stretchy Yoga Pants",SINOPHANT,B0CKZ4ZWYG,7.99,4.3,4558.0,"Clothing, Shoes & Jewelry",Women's Yoga Leggings,54.0,1.0,"October 12, 2024",,10000.0
https://www.amazon.com/Shoelace-Adult-Sneaker-Athletic-Pair-White-137CM/dp/B07GDRLQMS/ref=zg_bs_g_fashion_d_sccl_5/135-4977875-3732765?psc=1,"VSUDO Flat Shoe Laces for Sneakers, Shoelaces for Sneakers, Athletic Shoelaces",VSUDO,B07GDRLQMS,6.99,4.5,29178.0,"Clothing, Shoes & Jewelry",Shoelaces,55.0,1.0,"August 13, 2018",,7000.0
https://www.amazon.com/Trendy-Queen-Fashion-Outfits-Aesthetic/dp/B0BW8ZFMDJ/ref=zg_bs_g_fashion_d_sccl_6/135-4977875-3732765?psc=1,Trendy Queen Womens Long Sleeve T Shirts Fall Fashion 2025 Basic Crop Tops Going Out Outfits Y2k Clothes,Trendy Queen,B0BW8ZFMDJ,9.99,4.4,5393.0,"Clothing, Shoes & Jewelry",Women's T-Shirts,56.0,6.0,"February 20, 2023",,7000.0
https://www.amazon.com/Hanes-12-Pack-FreshIQ-Socks-White/dp/B00MDZWPEO/ref=zg_bs_g_fashion_d_sccl_7/135-4977875-3732765?psc=1,"Hanes Men's Double Tough Crew Socks, 12-Pair Pack",Hanes,B00MDZWPEO,16.48,4.6,60629.0,"Clothing, Shoes & Jewelry",Men's Activewear Crew Socks,57.0,1.0,"May 19, 2023",,20000.0
https://www.amazon.com/adidas-Unisex-Adilette-Shower-Sandal/dp/B091ZDJ6JF/ref=zg_bs_g_fashion_d_sccl_8/135-4977875-3732765?psc=1,adidas Unisex Adult Adilette Shower Slip On Slides,adidas Originals,B091ZDJ6JF,16.92,4.5,1805.0,"Clothing, Shoes & Jewelry",Men's Athletic & Outdoor Sandals & Slides,58.0,1.0,"October 26, 2022",,
https://www.amazon.com/Alaroo-Fashion-Outfits-Crewneck-Sweatshirts/dp/B0FD24GLXT/ref=zg_bs_g_fashion_d_sccl_9/135-4977875-3732765?psc=1,Alaroo Womens Long Sleeve Shirts 2025 Fall Tunic Tops Crewneck Blouses Print,Alaroo,B0FD24GLXT,7.99,4.4,287.0,"Clothing, Shoes & Jewelry","Women's Tops, Tees & Blouses",59.0,7.0,"June 13, 2025",,
https://www.amazon.com/IDEGG-Socks-Anti-slid-Athletic-Cotton/dp/B075BHK571/ref=zg_bs_g_fashion_d_sccl_10/135-4977875-3732765?psc=1,IDEGG No Show Socks Women & Men Low Cut Ankle Short Athletic Running Casual Invisible Liner Socks,IDEGG,B075BHK571,13.99,4.7,63745.0,"Clothing, Shoes & Jewelry",Men's Fashion,60.0,1.0,"August 22, 2019",,8000.0
https://www.amazon.com/Playtex-Ultimate-Wire-Free-Coverage-4745/dp/B00551OP5A/ref=zg_bs_g_fashion_d_sccl_11/135-4977875-3732765?psc=1,PLAYTEX 18 Hour Ultimate Lift and Support Wire-Free Bra,PLAYTEX,B00551OP5A,,4.2,89201.0,"Clothing, Shoes & Jewelry",Everyday Bras,61.0,3.0,"August 8, 2005",,700.0
https://www.amazon.com/PRETTYGARDEN-Womens-Sleeve-Shirts-Clothes/dp/B0F597M88C/ref=zg_bs_g_fashion_d_sccl_12/135-4977875-3732765?psc=1,PRETTYGARDEN Women's Long Sleeve Shirts 2025 Fall Crop Going Out Tops Casual Boat Neck Bell Sleeve Ribbed Ruched Y2K Clothes,PRETTYGARDEN,B0F597M88C,12.74,4.2,263.0,"Clothing, Shoes & Jewelry",Women's T-Shirts,62.0,1.0,"June 10, 2025",,2000.0
https://www.amazon.com/Awant-Strapless-Invisible-Silicone-Adhesive/dp/B09KQLNQTW/ref=zg_bs_g_fashion_d_sccl_13/135-4977875-3732765?psc=1,Awant Strapless Sticky Bra Invisible Sticky Boobs Silicone Adhesive Bra Backless Pushup Lift Bra Beige,Awant,B09KQLNQTW,12.89,4.5,6766.0,"Clothing, Shoes & Jewelry",Adhesive Bras,63.0,2.0,"May 19, 2025",,10000.0
https://www.amazon.com/SAMPEEL-Lightweight-Sweaters-Business-Clothing/dp/B0F7R54HSP/ref=zg_bs_g_fashion_d_sccl_14/135-4977875-3732765?psc=1,SAMPEEL Womens Tops Long Sleeve Shirts Lightweight Sweaters Loose Fit Crewneck Color Block Fall Fashion Outfits,SAMPEEL,B0F7R54HSP,12.99,4.6,141.0,"Clothing, Shoes & Jewelry",Women's Tunics,64.0,2.0,"July 23, 2025",,1000.0
https://www.amazon.com/Amazon-Essentials-Womens-Long-Sleeve-T-Shirt/dp/B079PL1L5G/ref=zg_bs_g_fashion_d_sccl_15/135-4977875-3732765?psc=1,Amazon Essentials Women's Regular-Fit Long-Sleeve Crewneck T-Shirt (Available in Plus Size),Amazon Essentials,B079PL1L5G,9.9,4.4,29648.0,"Clothing, Shoes & Jewelry",Women's T-Shirts,65.0,5.0,"May 8, 2024",,1000.0
https://www.amazon.com/Gildan-Heavy-Blend-Crewneck-Sweatshirt/dp/B01M1OKRTK/ref=zg_bs_g_fashion_d_sccl_16/135-4977875-3732765?psc=1,"Gildan unisex-adult Fleece Crewneck Sweatshirt, Style G18000, Multipack",Gildan,B01M1OKRTK,11.95,4.7,3083.0,"Clothing, Shoes & Jewelry",Men's Sweatshirts,66.0,3.0,"April 8, 2024",,2000.0
https://www.amazon.com/COZYFIT-Scrubs-Women-Set-Waistband/dp/B0CGQZF1YT/ref=zg_bs_g_fashion_d_sccl_17/135-4977875-3732765?psc=1,COZYFIT Scrubs for Women Set - Stretch V-Neck Scrub Top & Jogger Pant with 8 Pockets,COZYFIT,B0CGQZF1YT,29.99,4.2,9028.0,"Clothing, Shoes & Jewelry",Women's Medical Scrub Sets,67.0,1.0,"October 16, 2023",,
https://www.amazon.com/Litfun-Womens-Memory-Slippers-Outdoor/dp/B09JVQQ99K/ref=zg_bs_g_fashion_d_sccl_18/135-4977875-3732765?psc=1,Litfun Women's Fuzzy Memory Foam Slippers Fluffy Winter House Shoes Indoor and Outdoor,Litfun,B09JVQQ99K,14.99,4.4,16667.0,"Clothing, Shoes & Jewelry",Women's Slippers,68.0,3.0,"March 19, 2025",,
https://www.amazon.com/Frida-Mom-Postpartum-Boyshort-Stretched/dp/B07THFQS6Y/ref=zg_bs_g_fashion_d_sccl_19/135-4977875-3732765?psc=1,"Frida Mom Postpartum Underwear, Disposable Boyshort Panties, Seamless, Stretch Support, New Mom Essentials",Frida Mom,B07THFQS6Y,13.98,4.7,16938.0,"Clothing, Shoes & Jewelry",Maternity Panties,69.0,1.0,"July 1, 2025",,
https://www.amazon.com/AUTOMET-Tshirts-Underscrub-Outfits-Undershirt/dp/B0D4YCXF8Q/ref=zg_bs_g_fashion_d_sccl_20/135-4977875-3732765?psc=1,AUTOMET Women's Long Sleeve Blouses Shirts with Ribbed Knit Work Office Basic Tops,AUTOMET,B0D4YCXF8Q,8.99,4.5,1759.0,"Clothing, Shoes & Jewelry",Women's T-Shirts,70.0,7.0,"May 23, 2024",,6000.0
https://www.amazon.com/ATHMILE-Quick-Dry-Barefoot-Exercise-Accessories/dp/B09Q3MYDQH/ref=zg_bs_g_fashion_d_sccl_21/135-4977875-3732765?psc=1,Water Shoes for Women Men Quick-Dry Aqua Socks Swim Beach Barefoot Yoga Exercise Wear Sport Accessories Pool Camping Must Haves Adult Youth Size,ATHMILE,B09Q3MYDQH,5.94,4.4,23093.0,"Clothing, Shoes & Jewelry",Men's Water Shoes,71.0,1.0,"April 23, 2022",,8000.0
https://www.amazon.com/Amazon-Essentials-Womens-Ballet-Black/dp/B07FR5FNTT/ref=zg_bs_g_fashion_d_sccl_22/135-4977875-3732765?psc=1,Amazon Essentials Women's Belice Slip On Ballet Flat,Amazon Essentials,B07FR5FNTT,20.9,4.3,80345.0,"Clothing, Shoes & Jewelry",Women's Flats,72.0,1.0,"July 15, 2025",,600.0
https://www.amazon.com/Amazon-Essentials-Athletic-Fit-Broken-Chino/dp/B07JGH8XQL/ref=zg_bs_g_fashion_d_sccl_23/135-4977875-3732765?psc=1,Amazon Essentials Men's Athletic-Fit Casual Stretch Chino Pant (Available in Big & Tall),Amazon Essentials,B07JGH8XQL,21.2,4.4,16512.0,"Clothing, Shoes & Jewelry",Men's Casual Pants,73.0,1.0,"September 11, 2024",,300.0
https://www.amazon.com/MOLOSLEEVE-Keychain-Anti-Scratch-Airtags-Accessories/dp/B0CGDDXY11/ref=zg_bs_g_fashion_d_sccl_24/135-4977875-3732765?psc=1,"1|2|4 Pack for Airtag Holder Case with Keychain, Shockproof GPS Cover Anti-Scratch Key Chain for Air Tags, for Airtag Accessories for GPS Item Tracker Cases for Bags, Luggages, Black",MOLOSLEEVE,B0CGDDXY11,4.99,4.6,11920.0,"Clothing, Shoes & Jewelry",Men's Keyrings & Keychains,74.0,1.0,"August 23, 2023",,10000.0
https://www.amazon.com/Fruit-Loom-Eversoft-Fleece-Sweatpants/dp/B08YHLVJN3/ref=zg_bs_g_fashion_d_sccl_25/135-4977875-3732765?psc=1,"Fruit of the Loom Eversoft Fleece Elastic Bottom Sweatpants with Pockets, Relaxed Fit, Moisture Wicking, Breathable",Fruit of the Loom,B08YHLVJN3,12.2,4.4,63121.0,"Clothing, Shoes & Jewelry",Men's Sweatpants,75.0,1.0,"September 12, 2023",,3000.0
https://www.amazon.com/travel-inspira-Portable-Suitcase-Included/dp/B07QFTGGYF/ref=zg_bs_g_fashion_d_sccl_26/135-4977875-3732765?psc=1,"travel inspira Luggage Scale, Portable Digital Hanging Baggage Scale for Travel, Suitcase Weight Scale with Rubber Paint, 110 Pounds, Battery Included",travel inspira,B07QFTGGYF,9.99,4.7,39320.0,"Clothing, Shoes & Jewelry",Luggage Scales,76.0,1.0,"March 18, 2016",,20000.0
https://www.amazon.com/Hanes-Ultimate-Womens-6-Pack-Ankle/dp/B014D3KZIQ/ref=zg_bs_g_fashion_d_sccl_27/135-4977875-3732765?psc=1,"Hanes Ultimate womens Ankle Socks, Comfort Toe Seamed, White & Black Available, 6-pack",Hanes,B014D3KZIQ,9.39,4.7,13745.0,"Clothing, Shoes & Jewelry",Women's Activewear Ankle Socks,77.0,1.0,"April 15, 2025",,20000.0
https://www.amazon.com/BAMBOO-COOL-Underwear-Briefs-Breathable/dp/B0CNJS9K87/ref=zg_bs_g_fashion_d_sccl_28/135-4977875-3732765?psc=1,"BAMBOO COOL Men's Ultra ComfortSoft Underwear, Moisture Wicking & Breathable No Ride Up Boxer Briefs with Fly, Multipack",BAMBOO COOL,B0CNJS9K87,49.79,4.6,9044.0,"Clothing, Shoes & Jewelry",Men's Boxer Briefs,78.0,2.0,"September 26, 2023",,3000.0
https://www.amazon.com/Seamless-Hipster-Underwear-Invisibles-Underwears/dp/B08LK79FQT/ref=zg_bs_g_fashion_d_sccl_29/135-4977875-3732765?psc=1,FINETOO 6 Pack Women’s Seamless Hipster Underwear No Show Panties Invisibles Briefs Soft Stretch Bikini Underwears XS-XL,FINETOO,B08LK79FQT,14.24,4.3,18352.0,"Clothing, Shoes & Jewelry",Women's Bikini Panties,79.0,1.0,"October 21, 2020",,8000.0
https://www.amazon.com/COOFANDY-Casual-Shirts-Button-Summer/dp/B0BV241H3F/ref=zg_bs_g_fashion_d_sccl_30/135-4977875-3732765?psc=1,COOFANDY Men's Linen Shirts Short Sleeve Casual Shirts Button Down Shirt for Men Beach Summer Wedding Shirt,COOFANDY,B0BV241H3F,29.99,4.3,10148.0,"Clothing, Shoes & Jewelry",Men's Button-Down Shirts,80.0,2.0,"November 10, 2022",,2000.0
https://www.amazon.com/Ultra-Luxe-Cloud-Unisex-Luxurious-Fabric/dp/B09319MZJN/ref=zg_bs_g_fashion_d_sccl_81/135-4977875-3732765?psc=1,Unboxme Gifts Warm & Cozy Ultra-Luxe Cloud Sock for Women & Men - Super Soft Luxurious Fabric Sleep Socks,Unboxme Gifts,B09319MZJN,8.99,4.7,3744.0,"Clothing, Shoes & Jewelry",Women's Calf Socks,81.0,1.0,"March 13, 2024",,10000.0
https://www.amazon.com/Libin-Stretch-Lightweight-Business-Resistant/dp/B0BQQX4JG8/ref=zg_bs_g_fashion_d_sccl_82/135-4977875-3732765?psc=1,"Libin Mens Golf Pants Stretch Work Dress Pants 30""/32""/34"" Quick Dry Lightweight Casual Comfy Trousers with Pockets",Libin,B0BQQX4JG8,39.99,4.3,3502.0,"Clothing, Shoes & Jewelry",Men's Clothing,82.0,1.0,"December 21, 2022",,900.0
https://www.amazon.com/Gerber-8-Pack-Short-Sleeve-Onesies-Bodysuit/dp/B07GFPVS2M/ref=zg_bs_g_fashion_d_sccl_83/135-4977875-3732765?psc=1,Gerber unisex-baby 8-pack Short Sleeve Onesies Bodysuits,Gerber,B07GFPVS2M,16.95,4.8,72565.0,"Clothing, Shoes & Jewelry",Baby Girls' Bodysuits,83.0,1.0,"February 18, 2021",,8000.0
https://www.amazon.com/BAMBOO-COOL-Underwear-Comfortable-Viscose/dp/B088WF1PRW/ref=zg_bs_g_fashion_d_sccl_84/135-4977875-3732765?psc=1,"BAMBOO COOL Men's Ultra Breathable Underwear,No Riding Up Boxer Briefs with ComfortFlexible Waistband,Multipack",BAMBOO COOL,B088WF1PRW,33.99,4.5,13591.0,"Clothing, Shoes & Jewelry",Men's Boxer Briefs,84.0,3.0,"August 20, 2024",,5000.0
https://www.amazon.com/COPYLEAF-Pockets-Stretch-Sweatpants-Casual/dp/B0DBHVQPGJ/ref=zg_bs_g_fashion_d_sccl_85/135-4977875-3732765?psc=1,Wide Leg Pants Woman High Waist Yoga Pants with Pockets Loose Stretch Dress Work Sweatpants Casual Lounge,COPYLEAF,B0DBHVQPGJ,14.99,4.3,2207.0,"Clothing, Shoes & Jewelry",Women's Athletic Pants,85.0,1.0,"August 19, 2025",,
https://www.amazon.com/Crocs-Kids-Classic-Clog-Black/dp/B09643QGPD/ref=zg_bs_g_fashion_d_sccl_86/135-4977875-3732765?psc=1,Crocs Baby Classic Littles Clogs,Crocs,B09643QGPD,39.99,4.8,74920.0,"Clothing, Shoes & Jewelry",Boys' Clogs & Mules,86.0,1.0,"March 10, 2022",,1000.0
https://www.amazon.com/Wrangler-Authentics-Stretch-Cargo-Black/dp/B088851X11/ref=zg_bs_g_fashion_d_sccl_87/135-4977875-3732765?psc=1,Wrangler Authentics Men's Relaxed Fit Stretch Cargo Pant,Wrangler Authentics,B088851X11,32.28,4.5,28052.0,"Clothing, Shoes & Jewelry",Men's Casual Pants,87.0,2.0,"October 29, 2020",,300.0
https://www.amazon.com/OEAK-Comfortable-Everyday-Bralettes-Adjustable/dp/B0CRYSDJTG/ref=zg_bs_g_fashion_d_sccl_88/135-4977875-3732765?psc=1,OEAK Womens Wireless Bras Comfortable Push Up Bra No Underwire Bra Full Support Lift Bralette Everyday Seamless Tshirt Bras,OEAK,B0CRYSDJTG,19.95,4.0,2756.0,"Clothing, Shoes & Jewelry",Everyday Bras,88.0,4.0,"May 13, 2024",,2000.0
https://www.amazon.com/Innersy-Tagless-Hipster-Panties-Vintage/dp/B07RGCSNWN/ref=zg_bs_g_fashion_d_sccl_89/135-4977875-3732765?psc=1,INNERSY Womens Underwear Cotton Hipster Panties Regular & Plus Size 6-Pack,INNERSY,B07RGCSNWN,19.99,4.5,45019.0,"Clothing, Shoes & Jewelry",Women's Hipster Panties,89.0,1.0,"May 5, 2019",,8000.0
https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QQDVHL/ref=zg_bs_g_fashion_d_sccl_90/135-4977875-3732765?psc=1,GAYHAY High Waisted Leggings for Women - Soft Opaque Slim Tummy Control Printed Pants for Running Cycling Yoga,GAYHAY,B082QQDVHL,5.98,4.3,21910.0,"Clothing, Shoes & Jewelry",Women's Fashion,90.0,1.0,"May 14, 2024",,4000.0
https://www.amazon.com/Hanes-T-Shirt-Moisture-Wicking-Crewneck-Heather/dp/B0D2PKQGQV/ref=zg_bs_g_fashion_d_sccl_91/135-4977875-3732765?psc=1,"Hanes Men's Pocket T-Shirt Pack, 6-Pack, Cool & Breathable Cotton Tees, Stay-Tucked Undershirts for Men",Hanes,B0D2PKQGQV,23.98,4.4,33968.0,"Clothing, Shoes & Jewelry",Men's T-Shirts,91.0,5.0,"April 29, 2023",,9000.0
https://www.amazon.com/Amazon-Essentials-Stretch-Jegging-Regular/dp/B07CJRHT14/ref=zg_bs_g_fashion_d_sccl_92/135-4977875-3732765?psc=1,Amazon Essentials womens Pull-On Stretchy Knit Jegging (Available in Plus Size),Amazon Essentials,B07CJRHT14,14.2,4.2,18430.0,"Clothing, Shoes & Jewelry",Women's Jeans,92.0,3.0,"September 27, 2020",,1000.0
https://www.amazon.com/STELLE-Ballet-Footed-Toddler-Little/dp/B082CHYVDL/ref=zg_bs_g_fashion_d_sccl_93/135-4977875-3732765?psc=1,Stelle Girls' Ultra Soft Pro Dance Tight/Ballet Footed Tight (Toddler/Little Kid/Big Kid),Stelle,B082CHYVDL,8.99,4.6,29423.0,"Clothing, Shoes & Jewelry",Girls' Dance Tights,93.0,1.0,"December 18, 2020",,5000.0
https://www.amazon.com/Hanes-Tagless-Waistband-Assorted-Multi-Packs/dp/B086L77BVP/ref=zg_bs_g_fashion_d_sccl_94/135-4977875-3732765?psc=1,"Hanes Pack, Cool & Breathable Cotton Underwear, Moisture-Wicking Boxers for Men",Hanes,B086L77BVP,23.98,4.6,112568.0,"Clothing, Shoes & Jewelry",Men's Boxer Shorts,94.0,1.0,"November 25, 2014",,6000.0
https://www.amazon.com/LEE-Womens-Motion-Regular-Trouser/dp/B07R54FM5W/ref=zg_bs_g_fashion_d_sccl_95/135-4977875-3732765?psc=1,Lee Women's Ultra Lux Comfort with Flex Motion Trouser Pant,Lee,B07R54FM5W,30.0,4.2,25457.0,"Clothing, Shoes & Jewelry",Women's Casual Pants & Capris,95.0,1.0,"September 22, 2022",,800.0
https://www.amazon.com/Amazon-Basics-Expandable-Hardside-Scratch-Resistant/dp/B071VG5N9D/ref=zg_bs_g_fashion_d_sccl_96/135-4977875-3732765?psc=1,"Amazon Basics 21"" Hardside Carry-On Luggage, Hardshell Suitcase With Wheels, Expandable For Up to 25% More Space, With Scratch-Resistant Surface, Four Multi-directional Wheels, Black",Amazon Basics,B071VG5N9D,47.06,4.4,55239.0,"Clothing, Shoes & Jewelry",Carry-On Luggage,96.0,1.0,,,
https://www.amazon.com/Hanes-10-pair-Socks10-10-fashion/dp/B00JHDH63U/ref=zg_bs_g_fashion_d_sccl_97/135-4977875-3732765?psc=1,"Hanes Women's Value, No Show Soft Moisture-wicking Socks, Available in 10 and 14-packs",Hanes,B00JHDH63U,6.34,4.6,28921.0,"Clothing, Shoes & Jewelry",Women's No-Show Socks,97.0,2.0,"April 15, 2025",,10000.0
https://www.amazon.com/Hanes-Short-Sleeve-X-Temp-FreshIQ/dp/B06VZ3RCYS/ref=zg_bs_g_fashion_d_sccl_98/135-4977875-3732765?psc=1,"Hanes Men’s X-Temp Short Sleeve Polo Shirt, Midweight Men's Shirt",Hanes,B06VZ3RCYS,11.27,4.5,31835.0,"Clothing, Shoes & Jewelry",Men's Polo Shirts,98.0,1.0,"January 13, 2015",,2000.0
https://www.amazon.com/Brooks-Womens-Ghost-Neutral-Running/dp/B0CGZ4RZJM/ref=zg_bs_g_fashion_d_sccl_99/135-4977875-3732765?psc=1,Brooks Women’s Ghost 16 Neutral Running Shoe,Brooks,B0CGZ4RZJM,94.2,4.5,6109.0,"Clothing, Shoes & Jewelry",Women's Road Running Shoes,99.0,1.0,"August 31, 2023",,1000.0
https://www.amazon.com/Compression-Circulation-Best-Support-Medical-Athletic/dp/B07XXLMFYJ/ref=zg_bs_g_fashion_d_sccl_100/135-4977875-3732765?psc=1,"6 Pack Copper Compression Socks for Women and Men Circulation-Best Support for Medical, Running,Nursing,Athletic",Brand: Bluemaple,B07XXLMFYJ,16.99,4.5,72239.0,"Clothing, Shoes & Jewelry",Women's Clothing,100.0,1.0,"September 27, 2025",,2000.0
https://www.amazon.com/Mobil-120758-Advanced-Synthetic-Motor/dp/B00J00X5YO/ref=zg_bs_g_automotive_d_sccl_1/135-4977875-3732765?psc=1,"Mobil 1 Advanced Fuel Economy Full Synthetic Motor Oil 0W-20, 5 Quart",Mobil,B00J00X5YO,24.72,4.8,48309.0,Automotive,Motor Oils,1.0,1.0,"March 14, 2014",,
https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/dp/B084CT24NM/ref=zg_bs_g_automotive_d_sccl_2/135-4977875-3732765?psc=1,"Rain-X 810165 Latitude 2-In-1 Water Repellent Wiper Blades, 22 Inch Windshield Wipers (Pack Of 2), Automotive Replacement Windshield Wiper Blades With Patented Rain-X Water Repellency Formula",Rain-X,B084CT24NM,36.99,4.4,115266.0,Automotive,Automotive Replacement Windshield Wiper Blades,2.0,1.0,"February 10, 2020",,6000.0
https://www.amazon.com/Microfiber-Cleaning-Cloth-Performance-Washes/dp/B08BRJHJF9/ref=zg_bs_g_automotive_d_sccl_3/135-4977875-3732765?psc=1,"USANOOKS Microfiber Cleaning Cloth Grey - 12 Pcs (12.5""x12.5"") - High Performance - 1200 Washes, Ultra Absorbent Microfiber Towel Weave Grime & Liquid for Streak-Free Mirror Shine - Car Washing Cloth",USANOOKS,B08BRJHJF9,8.98,4.6,16309.0,Automotive,Exterior Car Care Microfiber Cloths,3.0,1.0,"February 3, 2021",,
https://www.amazon.com/Armor-All-Cleaning-Interior-Exterior/dp/B0BNW6FFS5/ref=zg_bs_g_automotive_d_sccl_4/135-4977875-3732765?psc=1,"Armor All Car Cleaning Wipes, Wipes for Car Interior and Car Exterior, 90 Wipes Each",Armor All,B0BNW6FFS5,8.42,4.5,22336.0,Automotive,Automotive Vinyl Care Products,4.0,1.0,"December 2, 2022",,20000.0
https://www.amazon.com/Drift-Car-Air-Freshener-Eliminator/dp/B0C1HJV7BJ/ref=zg_bs_g_automotive_d_sccl_5/135-4977875-3732765?psc=1,Drift Car Air Freshener - Wood Air Freshener - Car Odor Eliminator - Teak Scent Starter Kit,drift,B0C1HJV7BJ,12.95,3.6,11744.0,Automotive,Automotive Air Fresheners,5.0,1.0,"March 23, 2023",,
https://www.amazon.com/CERAKOTE-Ceramic-Headlight-Restoration-Kit/dp/B084RQKLV8/ref=zg_bs_g_automotive_d_sccl_6/135-4977875-3732765?psc=1,CERAKOTE® Ceramic Headlight Restoration Kit – Guaranteed To Last As Long As You Own Your Vehicle – Brings Headlights Back to Like New Condition - No Power Tools Required - 10 Wipe Kit,CERAKOTE,B084RQKLV8,17.95,4.6,58828.0,Automotive,Automotive Headlight Restoration Kits,6.0,1.0,"February 13, 2020",,
https://www.amazon.com/Valvoline-782256-Automotive-Accessories-Fluid_Ounces/dp/B00AM1Z67O/ref=zg_bs_g_automotive_d_sccl_7/135-4977875-3732765?psc=1,Valvoline High Mileage with MaxLife Technology SAE 5W-30 Synthetic Blend Motor Oil 5 QT,Valvoline,B00AM1Z67O,19.77,4.8,34396.0,Automotive,Motor Oils,7.0,2.0,"December 10, 2012",,
https://www.amazon.com/All-Purpose-Stainless-Squeegee-Adhesive-Household/dp/B0BZZDPPRX/ref=zg_bs_g_automotive_d_sccl_8/135-4977875-3732765?psc=1,"All-Purpose Stainless Steel Shower Squeegee for Shower Glass Door with 2 Adhesive Hooks, Bathroom Cleaner Tool Household Window Mirror Squeegee , Cleaning Tile Wall, Car, 10 Inch Silver",Brand: Docrok,B0BZZDPPRX,9.99,4.6,13741.0,Automotive,Household Squeegees,8.0,1.0,"April 14, 2023",,20000.0
https://www.amazon.com/Rain-X-WeatherBeater-Wiper-Blade-22/dp/B084CVBJDF/ref=zg_bs_g_automotive_d_sccl_9/135-4977875-3732765?psc=1,"Rain-X 820149 WeatherBeater Wiper Blades, 22"" Windshield Wipers (Pack of 2), Automotive Replacement Windshield Wiper Blades That Meet Or Exceed OEM Quality And Durability",Rain-X,B084CVBJDF,29.99,4.5,60627.0,Automotive,Automotive Replacement Windshield Wiper Blades,9.0,2.0,"February 10, 2020",,5000.0
https://www.amazon.com/Freshener-Hanging-Provides-Lasting-6-Packs/dp/B00LM54ZD0/ref=zg_bs_g_automotive_d_sccl_10/135-4977875-3732765?psc=1,"LITTLE TREES Car Air Freshener I Hanging Tree Provides Long Lasting Scent for Auto or Home I Black Ice, 24 count, (4) 6-packs, (U6P-60155)",LITTLE TREES,B00LM54ZD0,18.99,4.6,31809.0,Automotive,Automotive Air Fresheners,10.0,2.0,"April 1, 2004",,8000.0
https://www.amazon.com/Valvoline-SynPower-5W-30-Synthetic-Motor/dp/B00GZKC6DS/ref=zg_bs_g_automotive_d_sccl_11/135-4977875-3732765?psc=1,Valvoline Advanced Full Synthetic SAE 5W-30 Motor Oil 5 QT,Valvoline,B00GZKC6DS,25.62,4.8,33363.0,Automotive,Motor Oils,11.0,3.0,"November 27, 2013",,
https://www.amazon.com/Amazon-Basics-Microfiber-Absorbent-Non-Abrasive/dp/B009FUF6DM/ref=zg_bs_g_automotive_d_sccl_12/135-4977875-3732765?psc=1,"Amazon Basics Microfiber Cleaning Cloths, Ultra Absorbent, Lint Free, Streak Free, Non-Abrasive, Reusable and Washable, 16"" x 12"", Blue/White/Yellow, Pack of 24",Amazon Basics,B009FUF6DM,9.97,4.7,82317.0,Automotive,Reuseable Cleaning Cloths,12.0,2.0,"March 1, 2013",,20000.0
https://www.amazon.com/HOMEXCEL-Microfiber-Cleaning-Absorbent-Washing/dp/B0CYT2JKRP/ref=zg_bs_g_automotive_d_sccl_13/135-4977875-3732765?psc=1,"HOMEXCEL Microfiber Ultra Absorbent Cleaning Cloth, Lint Free, Streak Free Cleaning Rag Towels for Washing Cars, Kitchen and Window, 12.5 x 12.5 inches, Grey, 12 Pack",HOMEXCEL,B0CYT2JKRP,7.99,4.4,6997.0,Automotive,Exterior Car Care Microfiber Cloths,13.0,3.0,"March 22, 2024",,10000.0
https://www.amazon.com/NOCO-GB40-UltraSafe-Lithium-Starter/dp/B015TKUPIC/ref=zg_bs_g_automotive_d_sccl_14/135-4977875-3732765?psc=1,"NOCO Boost GB40: 1000A UltraSafe Jump Starter – 12V Lithium Battery Booster Pack, Portable Jump Box, Power Bank & Jumper Cables - for 6.0L Gas and 3.0L Diesel Engines",NOCO,B015TKUPIC,82.11,4.6,118053.0,Automotive,Jump Starters,14.0,1.0,"January 1, 2010",,
